audio_id,trip_id,timestamp,elapsed_seconds,audio_level_db,audio_classification,sustained_duration_sec
AUD6038,TRIP092,06-02-2024 08:18,816,57,quiet,0
AUD6039,TRIP092,06-02-2024 08:19,864,54,quiet,0
AUD6040,TRIP092,06-02-2024 08:20,912,47,quiet,0
AUD6041,TRIP092,06-02-2024 08:21,960,63,normal,0
AUD6042,TRIP092,06-02-2024 08:21,1008,45,quiet,0
AUD6043,TRIP092,06-02-2024 08:22,1056,61,normal,0
AUD6044,TRIP092,06-02-2024 08:23,1104,61,normal,0
AUD6045,TRIP092,06-02-2024 08:24,1152,77,loud,0
AUD6046,TRIP092,06-02-2024 08:25,1200,63,normal,0
AUD6047,TRIP092,06-02-2024 08:25,1248,45,quiet,0
AUD6048,TRIP092,06-02-2024 08:26,1296,45,quiet,0
AUD6049,TRIP092,06-02-2024 08:27,1344,54,quiet,0
AUD6050,TRIP092,06-02-2024 08:28,1392,50,quiet,0
AUD6051,TRIP092,06-02-2024 08:29,1440,58,normal,0
AUD6052,TRIP092,06-02-2024 08:29,1488,45,quiet,0
AUD6053,TRIP092,06-02-2024 08:30,1536,45,quiet,0
AUD6054,TRIP092,06-02-2024 08:31,1584,45,quiet,0
AUD6055,TRIP092,06-02-2024 08:32,1632,76,loud,0
AUD6056,TRIP092,06-02-2024 08:33,1680,65,normal,0
AUD6057,TRIP092,06-02-2024 08:33,1728,49,quiet,0
AUD6058,TRIP092,06-02-2024 08:34,1776,56,quiet,0
AUD6059,TRIP092,06-02-2024 08:35,1824,45,quiet,0
AUD6060,TRIP092,06-02-2024 08:36,1872,63,normal,0
AUD6061,TRIP092,06-02-2024 08:37,1920,45,quiet,0
AUD6062,TRIP092,06-02-2024 08:37,1968,51,quiet,0
AUD6063,TRIP092,06-02-2024 08:38,2016,47,quiet,0
AUD6064,TRIP092,06-02-2024 08:39,2064,52,quiet,0
AUD6065,TRIP092,06-02-2024 08:40,2112,57,quiet,0
AUD6066,TRIP092,06-02-2024 08:41,2160,54,quiet,0
AUD6067,TRIP092,06-02-2024 08:41,2208,64,normal,0
AUD6068,TRIP092,06-02-2024 08:42,2256,45,quiet,0
AUD6069,TRIP092,06-02-2024 08:43,2304,45,quiet,0
AUD6070,TRIP092,06-02-2024 08:44,2352,56,quiet,0
AUD6071,TRIP092,06-02-2024 08:45,2400,71,conversation,0
AUD6072,TRIP092,06-02-2024 08:45,2448,45,quiet,0
AUD6073,TRIP092,06-02-2024 08:46,2496,60,normal,0
AUD6074,TRIP092,06-02-2024 08:47,2544,50,quiet,0
AUD6075,TRIP092,06-02-2024 08:48,2592,47,quiet,0
AUD6076,TRIP092,06-02-2024 08:49,2640,47,quiet,0
AUD6077,TRIP092,06-02-2024 08:49,2688,59,normal,0
AUD6078,TRIP092,06-02-2024 08:50,2736,68,conversation,0
AUD6079,TRIP092,06-02-2024 08:51,2784,66,normal,0
AUD6080,TRIP092,06-02-2024 08:52,2832,63,normal,0
AUD6081,TRIP092,06-02-2024 08:53,2880,56,quiet,0
AUD6082,TRIP092,06-02-2024 08:53,2928,48,quiet,0
AUD6083,TRIP093,06-02-2024 09:23,0,76,loud,0
AUD6084,TRIP093,06-02-2024 09:23,28,55,quiet,0
AUD6085,TRIP093,06-02-2024 09:23,56,55,quiet,0
AUD6086,TRIP093,06-02-2024 09:24,84,64,normal,0
AUD6087,TRIP093,06-02-2024 09:24,112,49,quiet,0
AUD6088,TRIP093,06-02-2024 09:25,140,62,normal,0
AUD6089,TRIP093,06-02-2024 09:25,168,45,quiet,0
AUD6090,TRIP093,06-02-2024 09:26,196,70,conversation,0
AUD6091,TRIP093,06-02-2024 09:26,224,61,normal,0
AUD6092,TRIP093,06-02-2024 09:27,252,61,normal,0
AUD6093,TRIP093,06-02-2024 09:27,280,65,normal,0
AUD6094,TRIP093,06-02-2024 09:28,308,55,quiet,0
AUD6095,TRIP093,06-02-2024 09:28,336,69,conversation,0
AUD6096,TRIP093,06-02-2024 09:29,364,71,conversation,0
AUD6097,TRIP093,06-02-2024 09:29,392,67,normal,0
AUD6098,TRIP093,06-02-2024 09:30,420,67,normal,0
AUD6099,TRIP093,06-02-2024 09:30,448,91,argument,3
AUD6100,TRIP093,06-02-2024 09:30,476,53,quiet,0
AUD6101,TRIP093,06-02-2024 09:31,504,61,normal,0
AUD6102,TRIP093,06-02-2024 09:31,532,45,quiet,0
AUD6103,TRIP093,06-02-2024 09:32,560,67,normal,0
AUD6104,TRIP093,06-02-2024 09:32,588,54,quiet,0
AUD6105,TRIP093,06-02-2024 09:33,616,77,loud,0
AUD6106,TRIP093,06-02-2024 09:33,644,66,normal,0
AUD6107,TRIP093,06-02-2024 09:34,672,55,quiet,0
AUD6108,TRIP093,06-02-2024 09:34,700,60,normal,0
AUD6109,TRIP093,06-02-2024 09:35,728,70,conversation,0
AUD6110,TRIP093,06-02-2024 09:35,756,68,conversation,0
AUD6111,TRIP093,06-02-2024 09:36,784,53,quiet,0
AUD6112,TRIP093,06-02-2024 09:36,812,74,conversation,0
AUD6113,TRIP093,06-02-2024 09:37,840,45,quiet,0
AUD6114,TRIP093,06-02-2024 09:37,868,46,quiet,0
AUD6115,TRIP093,06-02-2024 09:37,896,59,normal,0
AUD6116,TRIP093,06-02-2024 09:38,924,55,quiet,0
AUD6117,TRIP093,06-02-2024 09:38,952,62,normal,0
AUD6118,TRIP093,06-02-2024 09:39,980,48,quiet,0
AUD6119,TRIP093,06-02-2024 09:39,1008,52,quiet,0
AUD6120,TRIP093,06-02-2024 09:40,1036,49,quiet,0
AUD6121,TRIP093,06-02-2024 09:40,1064,48,quiet,0
AUD6122,TRIP093,06-02-2024 09:41,1092,59,normal,0
AUD6123,TRIP093,06-02-2024 09:41,1120,49,quiet,0
AUD6124,TRIP093,06-02-2024 09:42,1148,55,quiet,0
AUD6125,TRIP093,06-02-2024 09:42,1176,55,quiet,0
AUD6126,TRIP093,06-02-2024 09:43,1204,59,normal,0
AUD6127,TRIP093,06-02-2024 09:43,1232,45,quiet,0
AUD6128,TRIP093,06-02-2024 09:44,1260,64,normal,0
AUD6129,TRIP093,06-02-2024 09:44,1288,53,quiet,0
AUD6130,TRIP093,06-02-2024 09:44,1316,62,normal,0
AUD6131,TRIP093,06-02-2024 09:45,1344,58,normal,0
AUD6132,TRIP093,06-02-2024 09:45,1372,63,normal,0
AUD6133,TRIP093,06-02-2024 09:46,1400,62,normal,0
AUD6134,TRIP093,06-02-2024 09:46,1428,77,loud,0
AUD6135,TRIP093,06-02-2024 09:47,1456,45,quiet,0
AUD6136,TRIP093,06-02-2024 09:47,1484,77,loud,0
AUD6137,TRIP093,06-02-2024 09:48,1512,72,conversation,0
AUD6138,TRIP093,06-02-2024 09:48,1540,56,quiet,0
AUD6139,TRIP093,06-02-2024 09:49,1568,67,normal,0
AUD6140,TRIP093,06-02-2024 09:49,1596,81,loud,0
AUD6141,TRIP093,06-02-2024 09:50,1624,45,quiet,0
AUD6142,TRIP093,06-02-2024 09:50,1652,62,normal,0
AUD6143,TRIP093,06-02-2024 09:51,1680,48,quiet,0
AUD6144,TRIP093,06-02-2024 09:51,1708,63,normal,0
AUD6145,TRIP093,06-02-2024 09:51,1736,69,conversation,0
AUD6146,TRIP093,06-02-2024 09:52,1764,50,quiet,0
AUD6147,TRIP093,06-02-2024 09:52,1792,54,quiet,0
AUD6148,TRIP093,06-02-2024 09:53,1820,59,normal,0
AUD6149,TRIP093,06-02-2024 09:53,1848,69,conversation,0
AUD6150,TRIP093,06-02-2024 09:54,1876,70,conversation,0
AUD6151,TRIP093,06-02-2024 09:54,1904,65,normal,0
AUD6152,TRIP093,06-02-2024 09:55,1932,63,normal,0
AUD6153,TRIP093,06-02-2024 09:55,1960,60,normal,0
AUD6154,TRIP093,06-02-2024 09:56,1988,69,conversation,0
AUD6155,TRIP093,06-02-2024 09:56,2016,65,normal,0
AUD6156,TRIP093,06-02-2024 09:57,2044,67,normal,0
AUD6157,TRIP093,06-02-2024 09:57,2072,62,normal,0
AUD6158,TRIP093,06-02-2024 09:58,2100,47,quiet,0
AUD6159,TRIP093,06-02-2024 09:58,2128,48,quiet,0
AUD6160,TRIP093,06-02-2024 09:58,2156,74,loud,0
AUD6161,TRIP094,06-02-2024 10:26,0,70,loud,0
AUD6162,TRIP094,06-02-2024 10:26,40,51,quiet,0
AUD6163,TRIP094,06-02-2024 10:27,80,48,quiet,0
AUD6164,TRIP094,06-02-2024 10:28,120,63,normal,0
AUD6165,TRIP094,06-02-2024 10:28,160,45,quiet,0
AUD6166,TRIP094,06-02-2024 10:29,200,62,normal,0
AUD6167,TRIP094,06-02-2024 10:30,240,52,quiet,0
AUD6168,TRIP094,06-02-2024 10:30,280,48,quiet,0
AUD6169,TRIP094,06-02-2024 10:31,320,52,quiet,0
AUD6170,TRIP094,06-02-2024 10:32,360,57,quiet,0
AUD6171,TRIP094,06-02-2024 10:32,400,73,conversation,0
AUD6172,TRIP094,06-02-2024 10:33,440,61,normal,0
AUD6173,TRIP094,06-02-2024 10:34,480,67,normal,0
AUD6174,TRIP094,06-02-2024 10:34,520,63,normal,0
AUD6175,TRIP094,06-02-2024 10:35,560,58,normal,0
AUD6176,TRIP094,06-02-2024 10:36,600,52,quiet,0
AUD6177,TRIP094,06-02-2024 10:36,640,52,quiet,0
AUD6178,TRIP094,06-02-2024 10:37,680,54,quiet,0
AUD6179,TRIP094,06-02-2024 10:38,720,66,normal,0
AUD6180,TRIP094,06-02-2024 10:38,760,79,loud,0
AUD6181,TRIP094,06-02-2024 10:39,800,52,quiet,0
AUD6182,TRIP094,06-02-2024 10:40,840,58,normal,0
AUD6183,TRIP094,06-02-2024 10:40,880,56,quiet,0
AUD6184,TRIP094,06-02-2024 10:41,920,52,quiet,0
AUD6185,TRIP094,06-02-2024 10:42,960,45,quiet,0
AUD6186,TRIP094,06-02-2024 10:42,1000,70,conversation,0
AUD6187,TRIP094,06-02-2024 10:43,1040,61,normal,0
AUD6188,TRIP094,06-02-2024 10:44,1080,62,normal,0
AUD6189,TRIP094,06-02-2024 10:44,1120,51,quiet,0
AUD6190,TRIP094,06-02-2024 10:45,1160,92,argument,38
AUD6191,TRIP094,06-02-2024 10:46,1200,86,argument,78
AUD6192,TRIP094,06-02-2024 10:46,1240,96,argument,118
AUD6193,TRIP094,06-02-2024 10:47,1280,45,quiet,0
AUD6194,TRIP094,06-02-2024 10:48,1320,46,quiet,0
AUD6195,TRIP094,06-02-2024 10:48,1360,55,quiet,0
AUD6196,TRIP094,06-02-2024 10:49,1400,52,quiet,0
AUD6197,TRIP094,06-02-2024 10:50,1440,72,conversation,0
AUD6198,TRIP094,06-02-2024 10:50,1480,45,quiet,0
AUD6199,TRIP094,06-02-2024 10:51,1520,61,normal,0
AUD6200,TRIP094,06-02-2024 10:52,1560,66,normal,0
AUD6201,TRIP094,06-02-2024 10:52,1600,49,quiet,0
AUD6202,TRIP094,06-02-2024 10:53,1640,53,quiet,0
AUD6203,TRIP094,06-02-2024 10:54,1680,63,normal,0
AUD6204,TRIP094,06-02-2024 10:54,1720,46,quiet,0
AUD6205,TRIP094,06-02-2024 10:55,1760,56,quiet,0
AUD6206,TRIP094,06-02-2024 10:56,1800,54,quiet,0
AUD6207,TRIP094,06-02-2024 10:56,1840,59,normal,0
AUD6208,TRIP094,06-02-2024 10:57,1880,57,quiet,0
AUD6209,TRIP094,06-02-2024 10:58,1920,55,quiet,0
AUD6210,TRIP094,06-02-2024 10:58,1960,55,quiet,0
AUD6211,TRIP094,06-02-2024 10:59,2000,51,quiet,0
AUD6212,TRIP094,06-02-2024 11:00,2040,63,normal,0
AUD6213,TRIP094,06-02-2024 11:00,2080,58,normal,0
AUD6214,TRIP094,06-02-2024 11:01,2120,57,quiet,0
AUD6215,TRIP094,06-02-2024 11:02,2160,71,conversation,0
AUD6216,TRIP094,06-02-2024 11:02,2200,64,normal,0
AUD6217,TRIP094,06-02-2024 11:03,2240,50,quiet,0
AUD6218,TRIP094,06-02-2024 11:04,2280,77,loud,0
AUD6219,TRIP094,06-02-2024 11:04,2320,52,quiet,0
AUD6220,TRIP094,06-02-2024 11:05,2360,82,loud,0
AUD6221,TRIP094,06-02-2024 11:06,2400,45,quiet,0
AUD6222,TRIP094,06-02-2024 11:06,2440,51,quiet,0
AUD6223,TRIP094,06-02-2024 11:07,2480,54,quiet,0
AUD6224,TRIP094,06-02-2024 11:08,2520,54,quiet,0
AUD6225,TRIP094,06-02-2024 11:08,2560,53,quiet,0
AUD6226,TRIP094,06-02-2024 11:09,2600,61,normal,0
AUD6227,TRIP094,06-02-2024 11:10,2640,50,quiet,0
AUD6228,TRIP094,06-02-2024 11:10,2680,56,quiet,0
AUD6229,TRIP094,06-02-2024 11:11,2720,59,normal,0
AUD6230,TRIP094,06-02-2024 11:12,2760,88,very_loud,2
AUD6231,TRIP094,06-02-2024 11:12,2800,62,normal,0
AUD6232,TRIP094,06-02-2024 11:13,2840,70,conversation,0
AUD6233,TRIP094,06-02-2024 11:14,2880,45,quiet,0
AUD6234,TRIP094,06-02-2024 11:14,2920,45,quiet,0
AUD6235,TRIP094,06-02-2024 11:15,2960,53,quiet,0
AUD6236,TRIP094,06-02-2024 11:16,3000,45,quiet,0
AUD6237,TRIP094,06-02-2024 11:16,3040,61,normal,0
AUD6238,TRIP094,06-02-2024 11:17,3080,65,normal,0
AUD6239,TRIP094,06-02-2024 11:18,3120,54,quiet,0
AUD6240,TRIP094,06-02-2024 11:18,3160,48,quiet,0
AUD6241,TRIP094,06-02-2024 11:19,3200,69,conversation,0
AUD6242,TRIP094,06-02-2024 11:20,3240,45,quiet,0
AUD6243,TRIP094,06-02-2024 11:20,3280,53,quiet,0
AUD6244,TRIP094,06-02-2024 11:21,3320,46,quiet,0
AUD6245,TRIP094,06-02-2024 11:22,3360,55,quiet,0
AUD6246,TRIP094,06-02-2024 11:22,3400,52,quiet,0
AUD6247,TRIP094,06-02-2024 11:23,3440,54,quiet,0
AUD6248,TRIP094,06-02-2024 11:24,3480,58,normal,0
AUD6249,TRIP094,06-02-2024 11:24,3520,75,conversation,0
AUD6250,TRIP094,06-02-2024 11:25,3560,66,normal,0
AUD6251,TRIP094,06-02-2024 11:26,3600,85,loud,0
AUD6252,TRIP095,06-02-2024 17:28,0,79,loud,0
AUD6253,TRIP095,06-02-2024 17:28,31,45,quiet,0
AUD6254,TRIP095,06-02-2024 17:29,62,45,quiet,0
AUD6255,TRIP095,06-02-2024 17:29,93,54,quiet,0
AUD6256,TRIP095,06-02-2024 17:30,124,52,quiet,0
AUD6257,TRIP095,06-02-2024 17:30,155,67,normal,0
AUD6258,TRIP095,06-02-2024 17:31,186,51,quiet,0
AUD6259,TRIP095,06-02-2024 17:31,217,61,normal,0
AUD6260,TRIP095,06-02-2024 17:32,248,57,quiet,0
AUD6261,TRIP095,06-02-2024 17:32,279,52,quiet,0
AUD6262,TRIP095,06-02-2024 17:33,310,45,quiet,0
AUD6263,TRIP095,06-02-2024 17:33,341,52,quiet,0
AUD6264,TRIP095,06-02-2024 17:34,372,45,quiet,0
AUD6265,TRIP095,06-02-2024 17:34,403,46,quiet,0
AUD6266,TRIP095,06-02-2024 17:35,434,45,quiet,0
AUD6267,TRIP095,06-02-2024 17:35,465,93,argument,15
AUD6268,TRIP095,06-02-2024 17:36,496,88,argument,46
AUD6269,TRIP095,06-02-2024 17:36,527,86,argument,77
AUD6270,TRIP095,06-02-2024 17:37,558,87,argument,108
AUD6271,TRIP095,06-02-2024 17:37,589,98,argument,139
AUD6272,TRIP095,06-02-2024 17:38,620,60,normal,0
AUD6273,TRIP095,06-02-2024 17:38,651,45,quiet,0
AUD6274,TRIP095,06-02-2024 17:39,682,58,normal,0
AUD6275,TRIP095,06-02-2024 17:39,713,46,quiet,0
AUD6276,TRIP095,06-02-2024 17:40,744,60,normal,0
AUD6277,TRIP095,06-02-2024 17:40,775,45,quiet,0
AUD6278,TRIP095,06-02-2024 17:41,806,53,quiet,0
AUD6279,TRIP095,06-02-2024 17:41,837,56,quiet,0
AUD6280,TRIP095,06-02-2024 17:42,868,68,conversation,0
AUD6281,TRIP095,06-02-2024 17:42,899,45,quiet,0
AUD6282,TRIP095,06-02-2024 17:43,930,45,quiet,0
AUD6283,TRIP095,06-02-2024 17:44,961,45,quiet,0
AUD6284,TRIP095,06-02-2024 17:44,992,45,quiet,0
AUD6285,TRIP095,06-02-2024 17:45,1023,65,normal,0
AUD6286,TRIP095,06-02-2024 17:45,1054,45,quiet,0
AUD6287,TRIP095,06-02-2024 17:46,1085,55,quiet,0
AUD6288,TRIP095,06-02-2024 17:46,1116,55,quiet,0
AUD6289,TRIP095,06-02-2024 17:47,1147,45,quiet,0
AUD6290,TRIP095,06-02-2024 17:47,1178,58,normal,0
AUD6291,TRIP095,06-02-2024 17:48,1209,61,normal,0
AUD6292,TRIP095,06-02-2024 17:48,1240,47,quiet,0
AUD6293,TRIP095,06-02-2024 17:49,1271,50,quiet,0
AUD6294,TRIP095,06-02-2024 17:49,1302,49,quiet,0
AUD6295,TRIP095,06-02-2024 17:50,1333,45,quiet,0
AUD6296,TRIP095,06-02-2024 17:50,1364,57,quiet,0
AUD6297,TRIP095,06-02-2024 17:51,1395,52,quiet,0
AUD6298,TRIP095,06-02-2024 17:51,1426,54,quiet,0
AUD6299,TRIP095,06-02-2024 17:52,1457,45,quiet,0
AUD6300,TRIP095,06-02-2024 17:52,1488,56,quiet,0
AUD6301,TRIP095,06-02-2024 17:53,1519,65,normal,0
AUD6302,TRIP095,06-02-2024 17:53,1550,46,quiet,0
AUD6303,TRIP095,06-02-2024 17:54,1581,45,quiet,0
AUD6304,TRIP095,06-02-2024 17:54,1612,60,normal,0
AUD6305,TRIP095,06-02-2024 17:55,1643,45,quiet,0
AUD6306,TRIP095,06-02-2024 17:55,1674,86,loud,0
AUD6307,TRIP096,06-02-2024 18:16,0,81,loud,0
AUD6308,TRIP096,06-02-2024 18:16,59,69,conversation,0
AUD6309,TRIP096,06-02-2024 18:17,118,63,normal,0
AUD6310,TRIP096,06-02-2024 18:18,177,69,conversation,0
AUD6311,TRIP096,06-02-2024 18:19,236,64,normal,0
AUD6312,TRIP096,06-02-2024 18:20,295,71,conversation,0
AUD6313,TRIP096,06-02-2024 18:21,354,94,argument,14
AUD6314,TRIP096,06-02-2024 18:22,413,61,normal,0
AUD6315,TRIP096,06-02-2024 18:23,472,51,quiet,0
AUD6316,TRIP096,06-02-2024 18:24,531,60,normal,0
AUD6317,TRIP096,06-02-2024 18:25,590,62,normal,0
AUD6318,TRIP096,06-02-2024 18:26,649,58,normal,0
AUD6319,TRIP096,06-02-2024 18:27,708,63,normal,0
AUD6320,TRIP096,06-02-2024 18:28,767,64,normal,0
AUD6321,TRIP096,06-02-2024 18:29,826,65,normal,0
AUD6322,TRIP096,06-02-2024 18:30,885,58,normal,0
AUD6323,TRIP096,06-02-2024 18:31,944,46,quiet,0
AUD6324,TRIP096,06-02-2024 18:32,1003,69,conversation,0
AUD6325,TRIP096,06-02-2024 18:33,1062,59,normal,0
AUD6326,TRIP096,06-02-2024 18:34,1121,70,conversation,0
AUD6327,TRIP096,06-02-2024 18:35,1180,59,normal,0
AUD6328,TRIP096,06-02-2024 18:36,1239,48,quiet,0
AUD6329,TRIP096,06-02-2024 18:37,1298,59,normal,0
AUD6330,TRIP096,06-02-2024 18:38,1357,45,quiet,0
AUD6331,TRIP096,06-02-2024 18:39,1416,53,quiet,0
AUD6332,TRIP096,06-02-2024 18:40,1475,59,normal,0
AUD6333,TRIP096,06-02-2024 18:41,1534,50,quiet,0
AUD6334,TRIP096,06-02-2024 18:42,1593,60,normal,0
AUD6335,TRIP096,06-02-2024 18:43,1652,53,quiet,0
AUD6336,TRIP096,06-02-2024 18:44,1711,68,conversation,0
AUD6337,TRIP096,06-02-2024 18:45,1770,45,quiet,0
AUD6338,TRIP096,06-02-2024 18:46,1829,65,normal,0
AUD6339,TRIP096,06-02-2024 18:47,1888,61,normal,0
AUD6340,TRIP096,06-02-2024 18:48,1947,55,quiet,0
AUD6341,TRIP096,06-02-2024 18:49,2006,60,normal,0
AUD6342,TRIP096,06-02-2024 18:50,2065,66,normal,0
AUD6343,TRIP096,06-02-2024 18:51,2124,45,quiet,0
AUD6344,TRIP096,06-02-2024 18:52,2183,68,conversation,0
AUD6345,TRIP096,06-02-2024 18:53,2242,78,loud,0
AUD6346,TRIP096,06-02-2024 18:54,2301,49,quiet,0
AUD6347,TRIP096,06-02-2024 18:55,2360,80,loud,0
AUD6348,TRIP096,06-02-2024 18:56,2419,71,conversation,0
AUD6349,TRIP096,06-02-2024 18:57,2478,55,quiet,0
AUD6350,TRIP096,06-02-2024 18:58,2537,63,normal,0
AUD6351,TRIP096,06-02-2024 18:59,2596,56,quiet,0
AUD6352,TRIP096,06-02-2024 19:00,2655,64,normal,0
AUD6353,TRIP096,06-02-2024 19:01,2714,79,loud,0
AUD6354,TRIP096,06-02-2024 19:02,2773,68,conversation,0
AUD6355,TRIP096,06-02-2024 19:03,2832,59,normal,0
AUD6356,TRIP096,06-02-2024 19:04,2891,66,normal,0
AUD6357,TRIP096,06-02-2024 19:05,2950,48,quiet,0
AUD6358,TRIP096,06-02-2024 19:06,3009,78,loud,0
AUD6359,TRIP096,06-02-2024 19:07,3068,60,normal,0
AUD6360,TRIP096,06-02-2024 19:08,3127,60,normal,0
AUD6361,TRIP096,06-02-2024 19:09,3186,65,normal,0
AUD6362,TRIP096,06-02-2024 19:10,3245,58,normal,0
AUD6363,TRIP096,06-02-2024 19:11,3304,54,quiet,0
AUD6364,TRIP096,06-02-2024 19:12,3360,77,loud,0
AUD6365,TRIP097,06-02-2024 06:19,0,80,loud,0
AUD6366,TRIP097,06-02-2024 06:19,43,50,quiet,0
AUD6367,TRIP097,06-02-2024 06:20,86,71,conversation,0
AUD6368,TRIP097,06-02-2024 06:21,129,45,quiet,0
AUD6369,TRIP097,06-02-2024 06:21,172,49,quiet,0
AUD6370,TRIP097,06-02-2024 06:22,215,69,conversation,0
AUD6371,TRIP097,06-02-2024 06:23,258,59,normal,0
AUD6372,TRIP097,06-02-2024 06:24,301,74,conversation,0
AUD6373,TRIP097,06-02-2024 06:24,344,73,conversation,0
AUD6374,TRIP097,06-02-2024 06:25,387,71,conversation,0
AUD6375,TRIP097,06-02-2024 06:26,430,77,loud,0
AUD6376,TRIP097,06-02-2024 06:26,473,59,normal,0
AUD6377,TRIP097,06-02-2024 06:27,516,60,normal,0
AUD6378,TRIP097,06-02-2024 06:28,559,62,normal,0
AUD6379,TRIP097,06-02-2024 06:29,602,72,conversation,0
AUD6380,TRIP097,06-02-2024 06:29,645,56,quiet,0
AUD6381,TRIP097,06-02-2024 06:30,688,71,conversation,0
AUD6382,TRIP097,06-02-2024 06:31,731,62,normal,0
AUD6383,TRIP097,06-02-2024 06:31,774,72,conversation,0
AUD6384,TRIP097,06-02-2024 06:32,817,71,conversation,0
AUD6385,TRIP097,06-02-2024 06:33,860,60,normal,0
AUD6386,TRIP097,06-02-2024 06:34,903,78,loud,0
AUD6387,TRIP097,06-02-2024 06:34,946,71,conversation,0
AUD6388,TRIP097,06-02-2024 06:35,989,45,quiet,0
AUD6389,TRIP097,06-02-2024 06:36,1032,45,quiet,0
AUD6390,TRIP097,06-02-2024 06:36,1075,51,quiet,0
AUD6391,TRIP097,06-02-2024 06:37,1118,61,normal,0
AUD6392,TRIP097,06-02-2024 06:38,1140,73,loud,0
AUD6393,TRIP098,06-02-2024 06:51,0,85,loud,0
AUD6394,TRIP098,06-02-2024 06:51,40,67,normal,0
AUD6395,TRIP098,06-02-2024 06:52,80,79,loud,0
AUD6396,TRIP098,06-02-2024 06:53,120,68,conversation,0
AUD6397,TRIP098,06-02-2024 06:53,160,62,normal,0
AUD6398,TRIP098,06-02-2024 06:54,200,53,quiet,0
AUD6399,TRIP098,06-02-2024 06:55,240,52,quiet,0
AUD6400,TRIP098,06-02-2024 06:55,280,50,quiet,0
AUD6401,TRIP098,06-02-2024 06:56,320,69,conversation,0
AUD6402,TRIP098,06-02-2024 06:57,360,68,conversation,0
AUD6403,TRIP098,06-02-2024 06:57,400,70,conversation,0
AUD6404,TRIP098,06-02-2024 06:58,440,73,conversation,0
AUD6405,TRIP098,06-02-2024 06:59,480,66,normal,0
AUD6406,TRIP098,06-02-2024 06:59,520,55,quiet,0
AUD6407,TRIP098,06-02-2024 07:00,560,58,normal,0
AUD6408,TRIP098,06-02-2024 07:01,600,66,normal,0
AUD6409,TRIP098,06-02-2024 07:01,640,61,normal,0
AUD6410,TRIP098,06-02-2024 07:02,680,46,quiet,0
AUD6411,TRIP098,06-02-2024 07:03,720,57,quiet,0
AUD6412,TRIP098,06-02-2024 07:03,760,79,loud,0
AUD6413,TRIP098,06-02-2024 07:04,800,67,normal,0
AUD6414,TRIP098,06-02-2024 07:05,840,66,normal,0
AUD6415,TRIP098,06-02-2024 07:05,880,56,quiet,0
AUD6416,TRIP098,06-02-2024 07:06,920,50,quiet,0
AUD6417,TRIP098,06-02-2024 07:07,960,65,normal,0
AUD6418,TRIP098,06-02-2024 07:07,1000,68,conversation,0
AUD6419,TRIP098,06-02-2024 07:08,1040,50,quiet,0
AUD6420,TRIP098,06-02-2024 07:09,1080,73,conversation,0
AUD6421,TRIP098,06-02-2024 07:09,1120,60,normal,0
AUD6422,TRIP098,06-02-2024 07:10,1160,68,conversation,0
AUD6423,TRIP098,06-02-2024 07:11,1200,65,normal,0
AUD6424,TRIP098,06-02-2024 07:11,1240,64,normal,0
AUD6425,TRIP098,06-02-2024 07:12,1280,91,argument,10
AUD6426,TRIP098,06-02-2024 07:13,1320,70,conversation,0
AUD6427,TRIP098,06-02-2024 07:13,1360,65,normal,0
AUD6428,TRIP098,06-02-2024 07:14,1400,71,conversation,0
AUD6429,TRIP098,06-02-2024 07:15,1440,61,normal,0
AUD6430,TRIP098,06-02-2024 07:15,1480,73,conversation,0
AUD6431,TRIP098,06-02-2024 07:16,1520,67,normal,0
AUD6432,TRIP098,06-02-2024 07:17,1560,63,normal,0
AUD6433,TRIP098,06-02-2024 07:17,1600,62,normal,0
AUD6434,TRIP098,06-02-2024 07:18,1640,63,normal,0
AUD6435,TRIP098,06-02-2024 07:19,1680,65,normal,0
AUD6436,TRIP098,06-02-2024 07:19,1720,77,loud,0
AUD6437,TRIP098,06-02-2024 07:20,1760,69,conversation,0
AUD6438,TRIP098,06-02-2024 07:21,1800,45,quiet,0
AUD6439,TRIP098,06-02-2024 07:21,1840,81,loud,0
AUD6440,TRIP098,06-02-2024 07:22,1880,70,conversation,0
AUD6441,TRIP098,06-02-2024 07:23,1920,90,argument,2
AUD6442,TRIP098,06-02-2024 07:23,1960,76,loud,0
AUD6443,TRIP098,06-02-2024 07:24,2000,72,conversation,0
AUD6444,TRIP098,06-02-2024 07:25,2040,83,loud,0
AUD6445,TRIP099,06-02-2024 07:53,0,83,loud,0
AUD6446,TRIP099,06-02-2024 07:53,40,67,normal,0
AUD6447,TRIP099,06-02-2024 07:54,80,55,quiet,0
AUD6448,TRIP099,06-02-2024 07:55,120,63,normal,0
AUD6449,TRIP099,06-02-2024 07:55,160,57,quiet,0
AUD6450,TRIP099,06-02-2024 07:56,200,66,normal,0
AUD6451,TRIP099,06-02-2024 07:57,240,72,conversation,0
AUD6452,TRIP099,06-02-2024 07:57,280,70,conversation,0
AUD6453,TRIP099,06-02-2024 07:58,320,68,conversation,0
AUD6454,TRIP099,06-02-2024 07:59,360,73,conversation,0
AUD6455,TRIP099,06-02-2024 07:59,400,90,argument,2
AUD6456,TRIP099,06-02-2024 08:00,440,61,normal,0
AUD6457,TRIP099,06-02-2024 08:01,480,90,argument,2
