sensor_id,trip_id,timestamp,elapsed_seconds,accel_x,accel_y,accel_z,speed_kmh,gps_lat,gps_lon
ACC6754,TRIP076,06-02-2024 12:17,816,1.087,0.132,9.401,23.6,18.61128,73.78055
ACC6755,TRIP076,06-02-2024 12:17,833,0.14,-0.354,9.807,12.4,18.54672,73.83133
ACC6756,TRIP076,06-02-2024 12:18,850,1.47,-0.374,9.923,21.7,18.5209,73.87048
ACC6757,TRIP076,06-02-2024 12:18,867,-0.186,-0.453,9.881,22.1,18.47163,73.8365
ACC6758,TRIP076,06-02-2024 12:18,884,0.1,-0.09,9.891,21.7,18.48648,73.88214
ACC6759,TRIP076,06-02-2024 12:19,901,0.417,0.377,9.673,20.5,18.45511,73.92459
ACC6760,TRIP076,06-02-2024 12:19,918,-0.582,-0.115,9.63,15.2,18.53021,73.8259
ACC6761,TRIP076,06-02-2024 12:19,935,1.006,-0.148,9.248,15,18.62904,73.80957
ACC6762,TRIP076,06-02-2024 12:19,952,0.158,0.818,9.628,15.3,18.54505,73.87733
ACC6763,TRIP076,06-02-2024 12:20,969,-0.237,-0.026,9.925,22.8,18.56746,73.86032
ACC6764,TRIP076,06-02-2024 12:20,986,4.875,-0.009,9.849,25.8,18.57755,73.84851
ACC6765,TRIP076,06-02-2024 12:20,1003,0.479,0.131,9.964,19.2,18.45214,73.85034
ACC6766,TRIP076,06-02-2024 12:21,1020,1.009,0.246,9.573,24.2,18.49463,73.74813
ACC6767,TRIP076,06-02-2024 12:21,1037,0.706,0.092,9.638,15.6,18.47932,73.8202
ACC6768,TRIP076,06-02-2024 12:21,1054,-0.027,-0.087,10.01,21.9,18.49101,73.88558
ACC6769,TRIP076,06-02-2024 12:21,1071,-0.424,0.914,9.541,19.9,18.5496,73.97188
ACC6770,TRIP076,06-02-2024 12:22,1088,-0.152,0.399,10.118,17.9,18.51361,73.88345
ACC6771,TRIP076,06-02-2024 12:22,1105,0.031,-0.53,9.628,9,18.39613,73.87297
ACC6772,TRIP076,06-02-2024 12:22,1122,0.284,-0.411,9.953,23.5,18.54814,73.84642
ACC6773,TRIP076,06-02-2024 12:22,1139,0.66,0.236,9.787,18.3,18.49134,73.82311
ACC6774,TRIP076,06-02-2024 12:23,1156,-3.322,-0.424,9.654,18.6,18.59851,73.92598
ACC6775,TRIP076,06-02-2024 12:23,1173,1.462,0.551,9.727,22.4,18.50874,73.88353
ACC6776,TRIP076,06-02-2024 12:23,1190,-0.51,0.048,9.906,18.1,18.59878,73.89333
ACC6777,TRIP076,06-02-2024 12:24,1207,0.573,0.584,9.707,18.9,18.57129,73.8735
ACC6778,TRIP076,06-02-2024 12:24,1224,0.341,-0.617,9.789,14.2,18.49811,73.89764
ACC6779,TRIP076,06-02-2024 12:24,1241,0.467,0.064,9.664,13.3,18.62016,73.88492
ACC6780,TRIP076,06-02-2024 12:24,1258,1.237,0.508,9.331,26.9,18.47458,74.0083
ACC6781,TRIP076,06-02-2024 12:25,1275,-0.498,-0.908,9.493,14.8,18.5836,73.81173
ACC6782,TRIP076,06-02-2024 12:25,1292,0.362,0.006,9.735,26.4,18.53192,73.80995
ACC6783,TRIP076,06-02-2024 12:25,1309,0.645,0.124,9.904,22.4,18.54734,73.9047
ACC6784,TRIP076,06-02-2024 12:26,1326,-0.49,0.599,9.935,12.4,18.49496,73.87566
ACC6785,TRIP076,06-02-2024 12:26,1343,-0.624,0.263,9.728,21.9,18.50115,73.92825
ACC6786,TRIP076,06-02-2024 12:26,1360,1.426,0.499,9.756,20.6,18.46385,73.9459
ACC6787,TRIP076,06-02-2024 12:26,1377,0.229,0.033,9.744,24.9,18.50659,73.89661
ACC6788,TRIP076,06-02-2024 12:27,1394,0.179,0.84,9.909,24.2,18.46631,73.89583
ACC6789,TRIP076,06-02-2024 12:27,1411,0.016,0.289,13.703,17.7,18.41553,73.91395
ACC6790,TRIP076,06-02-2024 12:27,1428,0.585,0.151,10.149,15.8,18.50737,73.79912
ACC6791,TRIP076,06-02-2024 12:28,1445,0.563,-0.016,9.478,13.3,18.55303,73.86256
ACC6792,TRIP076,06-02-2024 12:28,1462,0.186,0.135,9.745,17.6,18.44817,73.87493
ACC6793,TRIP076,06-02-2024 12:28,1479,-0.208,0.051,9.931,18.2,18.53558,73.82186
ACC6794,TRIP076,06-02-2024 12:28,1496,-0.165,0.205,9.707,12.8,18.57473,73.88607
ACC6795,TRIP076,06-02-2024 12:29,1513,0.466,0.502,9.74,5.9,18.51779,73.8637
ACC6796,TRIP076,06-02-2024 12:29,1530,0.51,-0.032,9.918,19.9,18.50454,73.80865
ACC6797,TRIP076,06-02-2024 12:29,1547,0.643,0.435,9.782,12.9,18.50279,73.7677
ACC6798,TRIP076,06-02-2024 12:30,1564,1.392,0.306,9.785,17.5,18.48933,73.87851
ACC6799,TRIP076,06-02-2024 12:30,1581,-0.16,0.346,9.959,22.9,18.44534,73.87609
ACC6800,TRIP076,06-02-2024 12:30,1598,0.509,-0.137,9.712,16.6,18.53019,73.78512
ACC6801,TRIP076,06-02-2024 12:30,1615,0.412,0.285,9.895,22.2,18.5173,73.81623
ACC6802,TRIP076,06-02-2024 12:31,1632,0.5,0.096,9.849,21.2,18.53817,73.89788
ACC6803,TRIP076,06-02-2024 12:31,1649,-0.424,-0.478,9.731,17.2,18.50146,73.89052
ACC6804,TRIP076,06-02-2024 12:31,1666,0.624,-0.235,9.621,7.1,18.44903,74.02535
ACC6805,TRIP076,06-02-2024 12:32,1683,0.764,0.797,9.759,16.9,18.53733,73.77631
ACC6806,TRIP076,06-02-2024 12:32,1700,1.406,-0.364,9.535,18.4,18.52361,73.82363
ACC6807,TRIP076,06-02-2024 12:32,1717,0.119,-0.886,9.428,22.2,18.54885,73.94163
ACC6808,TRIP076,06-02-2024 12:32,1734,0.367,0.132,9.591,14.6,18.47683,73.92904
ACC6809,TRIP076,06-02-2024 12:33,1751,0.296,0.253,9.64,22.7,18.48315,73.85968
ACC6810,TRIP076,06-02-2024 12:33,1768,0.789,0.424,9.588,18.3,18.57055,73.87828
ACC6811,TRIP076,06-02-2024 12:33,1785,-0.285,-0.07,9.778,16.8,18.52234,73.82729
ACC6812,TRIP076,06-02-2024 12:34,1802,0.177,-0.118,9.619,26.9,18.59659,73.78537
ACC6813,TRIP076,06-02-2024 12:34,1819,0.393,-0.023,9.633,23.3,18.53759,73.84661
ACC6814,TRIP076,06-02-2024 12:34,1836,-0.066,1.073,9.902,19.8,18.51111,73.91038
ACC6815,TRIP076,06-02-2024 12:34,1853,0.471,-0.013,9.755,21.8,18.53746,73.85624
ACC6816,TRIP076,06-02-2024 12:35,1870,2.924,-0.019,9.552,20.7,18.64684,73.89246
ACC6817,TRIP076,06-02-2024 12:35,1887,0.941,-0.163,9.829,20.8,18.58489,73.95304
ACC6818,TRIP076,06-02-2024 12:35,1904,0.105,0.114,9.477,16.9,18.56755,73.89787
ACC6819,TRIP076,06-02-2024 12:36,1921,1.003,0.43,9.579,21,18.51738,73.87187
ACC6820,TRIP076,06-02-2024 12:36,1938,0.292,-0.015,9.531,20.4,18.55579,73.92446
ACC6821,TRIP076,06-02-2024 12:36,1955,0.363,0.515,9.662,13.4,18.58808,73.88989
ACC6822,TRIP076,06-02-2024 12:36,1972,1.189,0.093,9.647,17.5,18.51922,73.8591
ACC6823,TRIP076,06-02-2024 12:37,1989,0.292,0.279,9.305,18.1,18.44617,73.85008
ACC6824,TRIP076,06-02-2024 12:37,2006,0.204,0.481,9.77,22,18.59443,73.88302
ACC6825,TRIP076,06-02-2024 12:37,2023,0.118,-0.634,9.744,17.1,18.50066,73.82541
ACC6826,TRIP076,06-02-2024 12:38,2040,1.117,0.636,9.866,20.9,18.581,73.92862
ACC6827,TRIP076,06-02-2024 12:38,2057,0.192,0.654,9.504,20.6,18.50451,73.88787
ACC6828,TRIP076,06-02-2024 12:38,2074,0.498,0.193,9.807,21.6,18.46508,73.86876
ACC6829,TRIP076,06-02-2024 12:38,2091,-4.986,0.034,9.955,17.9,18.48754,73.85712
ACC6830,TRIP076,06-02-2024 12:39,2108,0.636,-0.274,9.358,16.8,18.56333,73.83079
ACC6831,TRIP076,06-02-2024 12:39,2125,0.012,-0.501,9.87,21.6,18.53341,73.87354
ACC6832,TRIP076,06-02-2024 12:39,2142,-0.22,0.722,9.68,19,18.51058,73.89367
ACC6833,TRIP076,06-02-2024 12:39,2159,0.5,0.344,9.876,26.3,18.58785,73.88769
ACC6834,TRIP076,06-02-2024 12:40,2176,0.544,0.546,9.614,21.9,18.65064,73.88972
ACC6835,TRIP076,06-02-2024 12:40,2193,0.226,0.448,9.566,13.7,18.46693,73.86148
ACC6836,TRIP076,06-02-2024 12:40,2210,0.081,0.55,9.644,26.9,18.56186,73.79533
ACC6837,TRIP076,06-02-2024 12:41,2227,0.722,0.621,9.648,26.9,18.58278,73.8676
ACC6838,TRIP076,06-02-2024 12:41,2244,-0.166,0.031,9.745,15.5,18.51179,73.90616
ACC6839,TRIP076,06-02-2024 12:41,2261,0.041,0.576,9.81,17.7,18.46984,73.817
ACC6840,TRIP076,06-02-2024 12:41,2278,1.107,0.779,9.85,20,18.54659,73.92796
ACC6841,TRIP076,06-02-2024 12:42,2295,-0.534,0.077,9.675,17.1,18.53661,73.82174
ACC6842,TRIP076,06-02-2024 12:42,2312,-0.056,0.257,9.875,25.3,18.61263,73.92909
ACC6843,TRIP076,06-02-2024 12:42,2329,1.451,0.047,9.859,22,18.50498,73.84249
ACC6844,TRIP076,06-02-2024 12:43,2346,1.036,0.556,9.575,26.9,18.5186,73.9579
ACC6845,TRIP076,06-02-2024 12:43,2363,0.952,0.527,9.682,26.7,18.61419,73.89646
ACC6846,TRIP076,06-02-2024 12:43,2380,1.153,-0.072,9.694,15.6,18.4068,73.88201
ACC6847,TRIP076,06-02-2024 12:43,2397,0.592,1.385,9.669,26.9,18.53216,73.87639
ACC6848,TRIP076,06-02-2024 12:44,2414,1.306,-0.136,9.702,22.1,18.6015,73.7656
ACC6849,TRIP076,06-02-2024 12:44,2431,0.424,0.648,9.604,12.6,18.63651,73.87413
ACC6850,TRIP076,06-02-2024 12:44,2448,0.683,0.272,9.751,18.9,18.52488,73.82352
ACC6851,TRIP076,06-02-2024 12:45,2465,-4.105,-0.127,9.46,23.4,18.48288,73.86055
ACC6852,TRIP076,06-02-2024 12:45,2482,-2.77,-0.104,10.061,21,18.51261,73.88399
ACC6853,TRIP076,06-02-2024 12:45,2499,-0.741,0.024,9.788,13.3,18.54526,73.83524
ACC6854,TRIP076,06-02-2024 12:45,2516,-0.033,-0.064,9.504,10.5,18.52345,73.8889
ACC6855,TRIP076,06-02-2024 12:46,2533,0.124,-2.828,9.786,4.6,18.56297,73.87174
ACC6856,TRIP076,06-02-2024 12:46,2550,0.012,0.436,9.873,0,18.64337,73.89905
ACC6857,TRIP076,06-02-2024 12:46,2567,1.913,-0.469,9.93,0,18.55077,73.84156
ACC6858,TRIP076,06-02-2024 12:47,2584,-0.232,1.089,9.797,0,18.48609,73.77347
ACC6859,TRIP076,06-02-2024 12:47,2601,0.427,0.404,13.451,0,18.55362,73.88855
ACC6860,TRIP076,06-02-2024 12:47,2618,-0.034,0.079,9.764,0,18.54476,73.87059
ACC6861,TRIP076,06-02-2024 12:47,2635,0.306,0.191,10.003,0,18.55219,73.84285
ACC6862,TRIP076,06-02-2024 12:48,2652,-0.147,0.171,11.773,0,18.43676,73.82062
ACC6863,TRIP076,06-02-2024 12:48,2669,1.846,0.258,9.733,0,18.48502,73.72367
ACC6864,TRIP076,06-02-2024 12:48,2686,0.763,0.022,9.711,0,18.533,73.88271
ACC6865,TRIP076,06-02-2024 12:49,2703,-0.346,0.407,9.456,0,18.55424,73.84125
ACC6866,TRIP076,06-02-2024 12:49,2720,0.19,0.274,9.932,0,18.49848,73.85086
ACC6867,TRIP076,06-02-2024 12:49,2737,0.091,-0.178,9.783,0,18.54037,73.89105
ACC6868,TRIP076,06-02-2024 12:49,2754,0.756,2.421,9.742,0,18.54474,73.81695
ACC6869,TRIP077,06-02-2024 17:21,0,0.44,0.666,9.632,1.3,28.50444,77.10991
ACC6870,TRIP077,06-02-2024 17:21,23,0.514,0.642,9.86,5.4,28.67754,77.1496
ACC6871,TRIP077,06-02-2024 17:21,46,0.129,1.286,9.582,8.1,28.62217,77.19713
ACC6872,TRIP077,06-02-2024 17:22,69,1.722,-0.044,9.571,13.6,28.62405,77.17514
ACC6873,TRIP077,06-02-2024 17:22,92,0.492,0.208,9.812,16.3,28.58526,77.20841
ACC6874,TRIP077,06-02-2024 17:22,115,0.254,0.073,9.278,22.2,28.53211,77.13957
ACC6875,TRIP077,06-02-2024 17:23,138,2.391,0.278,9.767,23.7,28.56235,77.31257
ACC6876,TRIP077,06-02-2024 17:23,161,-0.8,-3.305,9.614,29.5,28.62624,77.24288
ACC6877,TRIP077,06-02-2024 17:24,184,1.767,0.074,9.89,31.4,28.64969,77.20671
ACC6878,TRIP077,06-02-2024 17:24,207,0.459,-0.256,9.879,32.9,28.5953,77.18762
ACC6879,TRIP077,06-02-2024 17:24,230,0.68,0.196,9.411,36.5,28.52636,77.13829
ACC6880,TRIP077,06-02-2024 17:25,253,0.794,-0.086,9.544,38.3,28.63431,77.17521
ACC6881,TRIP077,06-02-2024 17:25,276,0.743,0.735,9.69,38.3,28.60412,77.23759
ACC6882,TRIP077,06-02-2024 17:25,299,0.909,0.408,9.322,38.3,28.61982,77.23398
ACC6883,TRIP077,06-02-2024 17:26,322,0.729,-0.082,9.884,38.3,28.67895,77.27729
ACC6884,TRIP077,06-02-2024 17:26,345,0.011,3.834,9.481,38.3,28.58795,77.13042
ACC6885,TRIP077,06-02-2024 17:27,368,0.456,0.064,9.521,25,28.67332,77.20906
ACC6886,TRIP077,06-02-2024 17:27,391,-4.834,0.399,9.748,31.2,28.66507,77.28034
ACC6887,TRIP077,06-02-2024 17:27,414,3.878,-0.442,9.604,22.4,28.61041,77.24494
ACC6888,TRIP077,06-02-2024 17:28,437,4.994,-0.121,9.838,26.1,28.64821,77.16496
ACC6889,TRIP077,06-02-2024 17:28,460,-0.277,0.206,9.126,30.2,28.5728,77.14817
ACC6890,TRIP077,06-02-2024 17:29,483,0.329,0.102,9.555,34.6,28.59495,77.28607
ACC6891,TRIP077,06-02-2024 17:29,506,1.255,0.587,9.579,38.2,28.60666,77.25372
ACC6892,TRIP077,06-02-2024 17:29,529,-3.782,0.863,9.635,28.7,28.6705,77.22133
ACC6893,TRIP077,06-02-2024 17:30,552,0.542,-0.677,9.486,32.2,28.6328,77.16285
ACC6894,TRIP077,06-02-2024 17:30,575,0.213,0.731,9.269,21,28.70396,77.13568
ACC6895,TRIP077,06-02-2024 17:30,598,-0.5,0.079,9.673,25.6,28.65336,77.14817
ACC6896,TRIP077,06-02-2024 17:31,621,0.7,-0.008,9.555,14.1,28.52963,77.19413
ACC6897,TRIP077,06-02-2024 17:31,644,-0.308,0.719,9.498,33.6,28.58291,77.07557
ACC6898,TRIP077,06-02-2024 17:32,667,0.875,-0.214,9.574,25.5,28.64451,77.19472
ACC6899,TRIP077,06-02-2024 17:32,690,0.422,-0.009,10.038,28.9,28.65298,77.27662
ACC6900,TRIP077,06-02-2024 17:32,713,0.437,0.412,9.626,27.7,28.60549,77.29525
ACC6901,TRIP077,06-02-2024 17:33,736,0.446,0.502,9.671,33.1,28.59653,77.23696
ACC6902,TRIP077,06-02-2024 17:33,759,0.211,0.552,9.661,24.6,28.65061,77.20938
ACC6903,TRIP077,06-02-2024 17:34,782,-0.392,-0.239,9.822,26.1,28.56885,77.23316
ACC6904,TRIP077,06-02-2024 17:34,805,-6.122,1.066,9.815,30.4,28.56638,77.32454
ACC6905,TRIP077,06-02-2024 17:34,828,3.027,0.201,9.617,19.3,28.64692,77.20598
ACC6906,TRIP077,06-02-2024 17:35,851,0.329,0.494,9.432,38.3,28.65422,77.22913
ACC6907,TRIP077,06-02-2024 17:35,874,-0.023,0.47,9.651,38.3,28.6573,77.21248
ACC6908,TRIP077,06-02-2024 17:35,897,0.196,-0.245,9.773,23.1,28.58993,77.25919
ACC6909,TRIP077,06-02-2024 17:36,920,4.868,0.433,9.472,35.5,28.57035,77.28546
ACC6910,TRIP077,06-02-2024 17:36,943,0.678,0.631,9.878,30.7,28.58635,77.15869
ACC6911,TRIP077,06-02-2024 17:37,966,0.685,-0.314,9.817,26.6,28.61028,77.21744
ACC6912,TRIP077,06-02-2024 17:37,989,0.665,0.499,10.274,29.2,28.58729,77.11919
ACC6913,TRIP077,06-02-2024 17:37,1012,-0.054,0.476,9.621,17.9,28.58302,77.23739
ACC6914,TRIP077,06-02-2024 17:38,1035,0.159,0.374,9.612,35.4,28.64743,77.23539
ACC6915,TRIP077,06-02-2024 17:38,1058,0.973,0.1,9.665,33.3,28.63714,77.20794
ACC6916,TRIP077,06-02-2024 17:39,1081,-3.216,-0.211,9.518,29.7,28.59533,77.24817
ACC6917,TRIP077,06-02-2024 17:39,1104,-3.257,-0.234,9.889,38.3,28.67102,77.20201
ACC6918,TRIP077,06-02-2024 17:39,1127,0.496,-2.28,9.673,31.8,28.61046,77.25503
ACC6919,TRIP077,06-02-2024 17:40,1150,0.702,-3.935,9.541,28,28.58794,77.32516
ACC6920,TRIP077,06-02-2024 17:40,1173,1.148,0.658,9.651,25.1,28.61378,77.27226
ACC6921,TRIP077,06-02-2024 17:40,1196,-0.341,0.206,9.579,38.3,28.70599,77.17717
ACC6922,TRIP077,06-02-2024 17:41,1219,0.521,0.352,9.616,16.4,28.62879,77.14828
ACC6923,TRIP077,06-02-2024 17:41,1242,-5.976,0.755,9.764,32,28.52421,77.20969
ACC6924,TRIP077,06-02-2024 17:42,1265,0.431,0.124,9.986,27.2,28.57883,77.13279
ACC6925,TRIP077,06-02-2024 17:42,1288,-0.228,-0.319,9.638,25.3,28.66791,77.15206
ACC6926,TRIP077,06-02-2024 17:42,1311,0.654,0.434,10.021,29,28.57699,77.18315
ACC6927,TRIP077,06-02-2024 17:43,1334,-1.233,0.109,9.344,31.5,28.72492,77.26146
ACC6928,TRIP077,06-02-2024 17:43,1357,0.149,-0.156,9.959,19.3,28.59958,77.18171
ACC6929,TRIP077,06-02-2024 17:44,1380,1.395,-0.426,9.461,19.7,28.61669,77.20789
ACC6930,TRIP077,06-02-2024 17:44,1403,0.399,-3.007,9.553,23.9,28.59834,77.24978
ACC6931,TRIP077,06-02-2024 17:44,1426,0.334,0.869,9.777,24.9,28.56706,77.21029
ACC6932,TRIP077,06-02-2024 17:45,1449,0.046,0.183,9.577,34.8,28.55818,77.22757
ACC6933,TRIP077,06-02-2024 17:45,1472,1.248,0.217,9.544,29.4,28.63712,77.22335
ACC6934,TRIP077,06-02-2024 17:45,1495,-4.19,-0.173,9.669,28.1,28.67457,77.26205
ACC6935,TRIP077,06-02-2024 17:46,1518,-0.677,-0.002,9.321,32.1,28.61285,77.20652
ACC6936,TRIP077,06-02-2024 17:46,1541,1.116,0.212,9.663,22.9,28.62911,77.20728
ACC6937,TRIP077,06-02-2024 17:47,1564,1.109,0.209,9.53,37.9,28.58938,77.2855
ACC6938,TRIP077,06-02-2024 17:47,1587,0.79,-0.292,9.593,38.3,28.57728,77.19917
ACC6939,TRIP077,06-02-2024 17:47,1610,0.675,0.687,9.682,30,28.55509,77.23186
ACC6940,TRIP077,06-02-2024 17:48,1633,-4.604,-0.054,9.579,24.7,28.69779,77.15879
ACC6941,TRIP077,06-02-2024 17:48,1656,0.064,2.39,9.785,37.8,28.67216,77.20444
ACC6942,TRIP077,06-02-2024 17:48,1679,-6.413,-1.004,9.698,38.3,28.65314,77.23167
ACC6943,TRIP077,06-02-2024 17:49,1702,1.278,-0.33,9.421,23.2,28.64367,77.23483
ACC6944,TRIP077,06-02-2024 17:49,1725,0.019,0.182,9.478,22.2,28.6999,77.20771
ACC6945,TRIP077,06-02-2024 17:50,1748,0.441,0.731,10.08,31.1,28.62334,77.25963
ACC6946,TRIP077,06-02-2024 17:50,1771,-0.171,-0.539,9.573,31.1,28.60215,77.16412
ACC6947,TRIP077,06-02-2024 17:50,1794,1.475,-0.267,9.629,24,28.7198,77.14337
ACC6948,TRIP077,06-02-2024 17:51,1817,0.415,0.252,9.917,22.4,28.58698,77.23286
ACC6949,TRIP077,06-02-2024 17:51,1840,0.102,0.591,9.743,27.1,28.64612,77.26368
ACC6950,TRIP077,06-02-2024 17:52,1863,0.431,0.358,9.798,7.6,28.65355,77.15704
ACC6951,TRIP077,06-02-2024 17:52,1886,0.883,-0.057,9.611,32.6,28.6231,77.27268
ACC6952,TRIP077,06-02-2024 17:52,1909,-0.927,0.212,9.615,29.9,28.64445,77.17118
ACC6953,TRIP077,06-02-2024 17:53,1932,0.706,0.367,9.89,30.1,28.61565,77.10706
ACC6954,TRIP077,06-02-2024 17:53,1955,0.458,0.155,9.674,37.6,28.67689,77.2053
ACC6955,TRIP077,06-02-2024 17:53,1978,0.639,-0.679,9.558,31.9,28.68668,77.28794
ACC6956,TRIP077,06-02-2024 17:54,2001,1,0.613,9.783,19.3,28.59826,77.22553
ACC6957,TRIP077,06-02-2024 17:54,2024,-0.901,0.095,9.514,26.9,28.64924,77.2464
ACC6958,TRIP077,06-02-2024 17:55,2047,0.412,0.166,9.883,25.9,28.58751,77.26845
ACC6959,TRIP077,06-02-2024 17:55,2070,0.68,0.832,10.118,35,28.58813,77.26205
ACC6960,TRIP077,06-02-2024 17:55,2093,0.063,-0.096,9.754,29.6,28.69459,77.25433
ACC6961,TRIP077,06-02-2024 17:56,2116,0.276,0.287,9.401,33.1,28.64734,77.31647
ACC6962,TRIP077,06-02-2024 17:56,2139,1.115,0.01,10.039,28.4,28.68248,77.22389
ACC6963,TRIP077,06-02-2024 17:57,2162,4.539,-0.189,9.794,27,28.6345,77.16732
ACC6964,TRIP077,06-02-2024 17:57,2185,0.458,0.545,9.467,36.9,28.60652,77.23328
ACC6965,TRIP077,06-02-2024 17:57,2208,1.219,2.632,9.554,27.9,28.61204,77.2525
ACC6966,TRIP077,06-02-2024 17:58,2231,-0.503,0.899,9.544,36,28.59614,77.19303
ACC6967,TRIP077,06-02-2024 17:58,2254,3.893,0.504,9.723,24.7,28.66519,77.27233
ACC6968,TRIP077,06-02-2024 17:58,2277,-0.536,0.849,9.695,38.3,28.64729,77.2158
ACC6969,TRIP077,06-02-2024 17:59,2300,0.487,0.343,9.613,35.3,28.66387,77.19553
ACC6970,TRIP077,06-02-2024 17:59,2323,1.292,0.136,9.84,31.8,28.60867,77.14379
ACC6971,TRIP077,06-02-2024 18:00,2346,0.301,-0.148,9.293,28.4,28.7163,77.22392
ACC6972,TRIP077,06-02-2024 18:00,2369,0.039,0.204,9.79,17.7,28.72822,77.32558
ACC6973,TRIP077,06-02-2024 18:00,2392,0.18,0.353,9.434,31.7,28.63588,77.16194
ACC6974,TRIP077,06-02-2024 18:01,2415,0.744,-0.466,9.521,24.3,28.67618,77.30813
ACC6975,TRIP077,06-02-2024 18:01,2438,-1.496,-0.247,10.399,31.6,28.49722,77.34118
ACC6976,TRIP077,06-02-2024 18:02,2461,0.744,-0.259,10.14,18.5,28.59841,77.27512
ACC6977,TRIP077,06-02-2024 18:02,2484,0.692,-3.647,9.735,24.5,28.60863,77.25217
ACC6978,TRIP077,06-02-2024 18:02,2507,0.523,0.481,9.382,35,28.62468,77.24769
ACC6979,TRIP077,06-02-2024 18:03,2530,-0.231,0.156,9.967,34.5,28.62304,77.16216
ACC6980,TRIP077,06-02-2024 18:03,2553,-0.434,0.129,9.602,32.9,28.59825,77.20676
ACC6981,TRIP077,06-02-2024 18:03,2576,0.251,0.286,9.631,21.8,28.63654,77.27337
ACC6982,TRIP077,06-02-2024 18:04,2599,4.673,0.507,9.974,34.4,28.64168,77.29261
ACC6983,TRIP077,06-02-2024 18:04,2622,4.209,-0.672,9.729,25.3,28.63627,77.17156
ACC6984,TRIP077,06-02-2024 18:05,2645,0.744,-0.645,9.881,24.3,28.65631,77.26601
ACC6985,TRIP077,06-02-2024 18:05,2668,1.239,3.563,10.132,38.3,28.61262,77.23791
ACC6986,TRIP077,06-02-2024 18:05,2691,1.171,0.007,9.677,27.4,28.67736,77.21546
ACC6987,TRIP077,06-02-2024 18:06,2714,1.524,-0.354,9.483,32.4,28.63994,77.2725
ACC6988,TRIP077,06-02-2024 18:06,2737,-0.165,-0.325,9.512,22.9,28.52103,77.19614
ACC6989,TRIP077,06-02-2024 18:07,2760,0.302,0.879,9.381,20.7,28.71272,77.27258
ACC6990,TRIP077,06-02-2024 18:07,2783,1.188,0.453,9.922,31.4,28.57645,77.28265
ACC6991,TRIP077,06-02-2024 18:07,2806,0.196,0.209,9.722,38.3,28.58718,77.23981
ACC6992,TRIP077,06-02-2024 18:08,2829,0.41,0.211,9.677,28,28.65146,77.24114
ACC6993,TRIP077,06-02-2024 18:08,2852,4.577,-0.049,9.831,22,28.63865,77.22203
ACC6994,TRIP077,06-02-2024 18:08,2875,0.905,0.248,9.721,31.2,28.53904,77.22666
ACC6995,TRIP077,06-02-2024 18:09,2898,0.06,-0.146,9.556,19,28.65438,77.24174
ACC6996,TRIP077,06-02-2024 18:09,2921,1.126,1.423,9.801,29.6,28.64424,77.25762
ACC6997,TRIP077,06-02-2024 18:10,2944,-1.223,-0.646,9.575,16.3,28.64312,77.20582
ACC6998,TRIP077,06-02-2024 18:10,2967,0.612,-0.342,9.794,33.1,28.73552,77.22151
ACC6999,TRIP077,06-02-2024 18:10,2990,0.157,1.131,9.581,38.3,28.64494,77.3001
ACC7000,TRIP077,06-02-2024 18:11,3013,4.266,0.066,10.125,38.3,28.57722,77.21344
ACC7001,TRIP077,06-02-2024 18:11,3036,0.956,0.495,9.945,23.3,28.6583,77.22688
ACC7002,TRIP077,06-02-2024 18:11,3059,0.678,0.717,10.014,10,28.67247,77.25326
ACC7003,TRIP077,06-02-2024 18:12,3082,-0.138,0.181,9.653,22.9,28.61024,77.23675
ACC7004,TRIP077,06-02-2024 18:12,3105,1.314,-0.528,9.684,20.6,28.62448,77.18405
ACC7005,TRIP077,06-02-2024 18:13,3128,0.544,0.118,9.777,17.2,28.71721,77.22239
ACC7006,TRIP077,06-02-2024 18:13,3151,0.513,0.011,9.473,5.4,28.67799,77.24359
ACC7007,TRIP077,06-02-2024 18:13,3174,0.703,-0.431,9.738,29.3,28.68364,77.1741
ACC7008,TRIP077,06-02-2024 18:14,3197,-0.274,0.263,9.55,30.2,28.64967,77.19047
ACC7009,TRIP077,06-02-2024 18:14,3220,0.611,4.461,9.636,22.6,28.69042,77.20607
ACC7010,TRIP077,06-02-2024 18:15,3243,0.911,0.846,9.75,15.1,28.60444,77.22974
ACC7011,TRIP077,06-02-2024 18:15,3266,0.594,0.586,9.406,14.1,28.60788,77.17864
ACC7012,TRIP077,06-02-2024 18:15,3289,0.53,0.223,9.619,7,28.6431,77.21976
ACC7013,TRIP077,06-02-2024 18:16,3312,0.847,0.286,9.527,3,28.6555,77.1698
ACC7014,TRIP077,06-02-2024 18:16,3335,0.813,0.717,9.79,0,28.66442,77.22777
ACC7015,TRIP077,06-02-2024 18:16,3358,4.525,0.518,9.817,0,28.64135,77.2105
ACC7016,TRIP077,06-02-2024 18:17,3381,0.479,-0.111,9.86,0,28.65716,77.23096
ACC7017,TRIP077,06-02-2024 18:17,3404,0.726,0.363,9.774,0,28.6307,77.23611
ACC7018,TRIP077,06-02-2024 18:18,3427,-0.78,0.237,9.903,0,28.70859,77.26732
ACC7019,TRIP077,06-02-2024 18:18,3450,0.933,0.346,9.644,0,28.51401,77.30792
ACC7020,TRIP077,06-02-2024 18:18,3473,-0.226,0.053,10.051,0,28.64614,77.3326
ACC7021,TRIP077,06-02-2024 18:19,3496,4.5,-0.48,9.828,0,28.63101,77.24886
