flag_id,trip_id,driver_id,timestamp,elapsed_seconds,flag_type,severity,motion_score,audio_score,combined_score,explanation,context
FLAG0979,TRIP156,DRV043,06-02-2024 17:13,324,swerve,low,0.264,0,0.119,swerve detected. Combined score 0.119.,Motion: swerve | Audio: normal
FLAG0980,TRIP156,DRV043,06-02-2024 17:20,720,swerve,low,0.431,0,0.194,swerve detected. Combined score 0.194.,Motion: swerve | Audio: normal
FLAG0981,TRIP156,DRV043,06-02-2024 17:38,1800,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG0982,TRIP156,DRV043,06-02-2024 17:45,2232,harsh_accel,low,0.268,0,0.121,swerve detected. Combined score 0.121.,Motion: harsh_accel | Audio: normal
FLAG0983,TRIP156,DRV043,06-02-2024 17:49,2484,swerve,low,0.476,0,0.214,swerve detected. Combined score 0.214.,Motion: swerve | Audio: normal
FLAG0984,TRIP157,DRV044,06-02-2024 12:29,901,conflict_moment,high,0.1,0.95,0.568,"pothole detected. elevated cabin audio (97 dB, 52s sustained). Combined score 0.568.",Motion: conflict_moment | Audio: conflict
FLAG0985,TRIP158,DRV044,06-02-2024 13:15,36,harsh_accel,low,0.54,0,0.243,moderate brake detected. Combined score 0.243.,Motion: harsh_accel | Audio: normal
FLAG0986,TRIP158,DRV044,06-02-2024 13:25,648,harsh_accel,low,0.564,0,0.254,harsh accel detected. Combined score 0.254.,Motion: harsh_accel | Audio: normal
FLAG0987,TRIP158,DRV044,06-02-2024 13:34,1188,swerve,low,0.728,0,0.328,swerve detected. Combined score 0.328.,Motion: swerve | Audio: normal
FLAG0988,TRIP158,DRV044,06-02-2024 13:44,1764,harsh_braking,medium,0.887,0,0.399,harsh braking detected. Combined score 0.399.,Motion: harsh_braking | Audio: normal
FLAG0989,TRIP158,DRV044,06-02-2024 13:47,1944,moderate_brake,low,0.308,0,0.139,pothole detected. Combined score 0.139.,Motion: moderate_brake | Audio: normal
FLAG0990,TRIP158,DRV044,06-02-2024 13:52,2232,swerve,low,0.638,0,0.287,swerve detected. Combined score 0.287.,Motion: swerve | Audio: normal
FLAG0991,TRIP159,DRV044,06-02-2024 14:32,117,harsh_accel,low,0.504,0,0.227,harsh accel detected. Combined score 0.227.,Motion: harsh_accel | Audio: normal
FLAG0992,TRIP159,DRV044,06-02-2024 14:55,1443,swerve,low,0.314,0,0.141,swerve detected. Combined score 0.141.,Motion: swerve | Audio: normal
FLAG0993,TRIP159,DRV044,06-02-2024 14:59,1716,harsh_accel,low,0.581,0,0.261,harsh accel detected. Combined score 0.261.,Motion: harsh_accel | Audio: normal
FLAG0994,TRIP159,DRV044,06-02-2024 15:02,1872,harsh_accel,low,0.284,0,0.128,harsh accel detected. Combined score 0.128.,Motion: harsh_accel | Audio: normal
FLAG0995,TRIP159,DRV044,06-02-2024 15:07,2184,swerve,low,0.4,0,0.18,moderate brake detected. Combined score 0.18.,Motion: swerve | Audio: normal
FLAG0996,TRIP160,DRV045,06-02-2024 06:13,92,swerve,low,0.532,0,0.239,swerve detected. Combined score 0.239.,Motion: swerve | Audio: normal
FLAG0997,TRIP160,DRV045,06-02-2024 06:18,391,harsh_accel,low,0.683,0,0.307,harsh accel detected. Combined score 0.307.,Motion: harsh_accel | Audio: normal
FLAG0998,TRIP160,DRV045,06-02-2024 06:35,1426,harsh_braking,low,0.805,0,0.362,harsh braking detected. Combined score 0.362.,Motion: harsh_braking | Audio: normal
FLAG0999,TRIP161,DRV045,06-02-2024 07:31,111,swerve,low,0.25,0,0.113,swerve detected. Combined score 0.113.,Motion: swerve | Audio: normal
FLAG1000,TRIP161,DRV045,06-02-2024 07:36,407,harsh_accel,low,0.32,0,0.144,harsh accel detected. Combined score 0.144.,Motion: harsh_accel | Audio: normal
FLAG1001,TRIP161,DRV045,06-02-2024 07:46,999,swerve,low,0.671,0,0.302,harsh braking detected. Combined score 0.302.,Motion: swerve | Audio: normal
FLAG1002,TRIP161,DRV045,06-02-2024 07:50,1221,harsh_accel,low,0.623,0,0.28,harsh accel detected. Combined score 0.28.,Motion: harsh_accel | Audio: normal
FLAG1003,TRIP161,DRV045,06-02-2024 07:53,1406,harsh_braking,low,0.66,0,0.297,harsh braking detected. Combined score 0.297.,Motion: harsh_braking | Audio: normal
FLAG1004,TRIP161,DRV045,06-02-2024 07:58,1702,moderate_brake,low,0.175,0,0.079,moderate brake detected. Combined score 0.079.,Motion: moderate_brake | Audio: normal
FLAG1005,TRIP161,DRV045,06-02-2024 08:06,2183,swerve,low,0.714,0,0.321,swerve detected. Combined score 0.321.,Motion: swerve | Audio: normal
FLAG1006,TRIP161,DRV045,06-02-2024 08:13,2590,harsh_braking,low,0.63,0,0.284,moderate brake detected. Combined score 0.284.,Motion: harsh_braking | Audio: normal
FLAG1007,TRIP161,DRV045,06-02-2024 08:19,2940,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG1008,TRIP162,DRV045,06-02-2024 08:38,116,swerve,low,0.49,0,0.221,swerve detected. Combined score 0.221.,Motion: swerve | Audio: normal
FLAG1009,TRIP162,DRV045,06-02-2024 08:43,406,moderate_brake,low,0.286,0,0.129,moderate brake detected. Combined score 0.129.,Motion: moderate_brake | Audio: normal
FLAG1010,TRIP162,DRV045,06-02-2024 08:47,638,harsh_braking,medium,0.935,0,0.421,harsh accel detected. Combined score 0.421.,Motion: harsh_braking | Audio: normal
FLAG1011,TRIP162,DRV045,06-02-2024 08:54,1073,moderate_brake,low,0.311,0,0.14,moderate brake detected. Combined score 0.14.,Motion: moderate_brake | Audio: normal
FLAG1012,TRIP162,DRV045,06-02-2024 09:05,1682,swerve,low,0.415,0,0.187,swerve detected. Combined score 0.187.,Motion: swerve | Audio: normal
FLAG1013,TRIP162,DRV045,06-02-2024 09:10,2030,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG1014,TRIP162,DRV045,06-02-2024 09:16,2397,conflict_moment,medium,0,0.7,0.385,"elevated cabin audio (89 dB, 41s sustained). Combined score 0.385.",Motion: conflict_moment | Audio: conflict
FLAG1015,TRIP163,DRV045,06-02-2024 10:03,203,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1016,TRIP163,DRV045,06-02-2024 10:07,464,harsh_braking,medium,0.95,0,0.427,moderate brake detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1017,TRIP163,DRV045,06-02-2024 10:13,792,conflict_moment,high,0.596,0.95,0.949,"harsh braking detected. elevated cabin audio (85 dB, 51s sustained). Combined score 0.949.",Motion: conflict_moment | Audio: conflict
FLAG1018,TRIP163,DRV045,06-02-2024 10:19,1189,harsh_accel,low,0.382,0,0.172,harsh accel detected. Combined score 0.172.,Motion: harsh_accel | Audio: normal
FLAG1019,TRIP163,DRV045,06-02-2024 10:22,1363,swerve,low,0.642,0,0.289,swerve detected. Combined score 0.289.,Motion: swerve | Audio: normal
FLAG1020,TRIP163,DRV045,06-02-2024 10:29,1740,harsh_braking,low,0.712,0,0.32,harsh braking detected. Combined score 0.32.,Motion: harsh_braking | Audio: normal
FLAG1021,TRIP163,DRV045,06-02-2024 10:35,2146,moderate_brake,low,0.202,0,0.091,moderate brake detected. Combined score 0.091.,Motion: moderate_brake | Audio: normal
FLAG1022,TRIP163,DRV045,06-02-2024 10:43,2581,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1023,TRIP164,DRV046,06-02-2024 06:27,204,moderate_brake,low,0.138,0,0.062,moderate brake detected. Combined score 0.062.,Motion: moderate_brake | Audio: normal
FLAG1024,TRIP164,DRV046,06-02-2024 06:30,391,harsh_braking,low,0.724,0,0.326,moderate brake detected. Combined score 0.326.,Motion: harsh_braking | Audio: normal
FLAG1025,TRIP164,DRV046,06-02-2024 06:35,680,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG1026,TRIP164,DRV046,06-02-2024 06:38,867,moderate_brake,low,0.12,0,0.054,moderate brake detected. Combined score 0.054.,Motion: moderate_brake | Audio: normal
FLAG1027,TRIP164,DRV046,06-02-2024 06:46,1343,harsh_accel,low,0.575,0,0.259,harsh accel detected. Combined score 0.259.,Motion: harsh_accel | Audio: normal
FLAG1028,TRIP164,DRV046,06-02-2024 06:50,1581,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1029,TRIP165,DRV046,06-02-2024 07:23,32,harsh_accel,low,0.684,0,0.308,swerve detected. Combined score 0.308.,Motion: harsh_accel | Audio: normal
FLAG1030,TRIP165,DRV046,06-02-2024 07:28,304,swerve,low,0.68,0,0.306,swerve detected. Combined score 0.306.,Motion: swerve | Audio: normal
FLAG1031,TRIP165,DRV046,06-02-2024 07:32,560,harsh_accel,low,0.695,0,0.313,harsh accel detected. Combined score 0.313.,Motion: harsh_accel | Audio: normal
FLAG1032,TRIP165,DRV046,06-02-2024 07:45,1344,swerve,low,0.666,0,0.3,swerve detected. Combined score 0.3.,Motion: swerve | Audio: normal
FLAG1033,TRIP165,DRV046,06-02-2024 07:49,1600,harsh_braking,low,0.73,0,0.329,harsh braking detected. Combined score 0.329.,Motion: harsh_braking | Audio: normal
FLAG1034,TRIP165,DRV046,06-02-2024 07:52,1792,harsh_accel,low,0.685,0,0.308,harsh accel detected. Combined score 0.308.,Motion: harsh_accel | Audio: normal
FLAG1035,TRIP165,DRV046,06-02-2024 08:00,2240,swerve,low,0.754,0,0.339,harsh accel detected. Combined score 0.339.,Motion: swerve | Audio: normal
FLAG1036,TRIP165,DRV046,06-02-2024 08:09,2784,harsh_accel,low,0.292,0,0.131,harsh accel detected. Combined score 0.131.,Motion: harsh_accel | Audio: normal
FLAG1037,TRIP165,DRV046,06-02-2024 08:14,3104,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1038,TRIP165,DRV046,06-02-2024 08:18,3328,harsh_accel,low,0.498,0,0.224,harsh accel detected. Combined score 0.224.,Motion: harsh_accel | Audio: normal
FLAG1039,TRIP166,DRV047,06-02-2024 06:16,76,swerve,low,0.163,0,0.073,swerve detected. Combined score 0.073.,Motion: swerve | Audio: normal
FLAG1040,TRIP166,DRV047,06-02-2024 06:25,646,moderate_brake,low,0.312,0,0.14,moderate brake detected. Combined score 0.14.,Motion: moderate_brake | Audio: normal
FLAG1041,TRIP166,DRV047,06-02-2024 06:38,1406,swerve,low,0.345,0,0.155,swerve detected. Combined score 0.155.,Motion: swerve | Audio: normal
FLAG1042,TRIP166,DRV047,06-02-2024 06:40,1558,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1043,TRIP166,DRV047,06-02-2024 06:51,2166,moderate_brake,low,0.192,0,0.086,moderate brake detected. Combined score 0.086.,Motion: moderate_brake | Audio: normal
FLAG1044,TRIP166,DRV047,06-02-2024 07:14,3572,swerve,low,0.661,0,0.297,swerve detected. Combined score 0.297.,Motion: swerve | Audio: normal
FLAG1045,TRIP167,DRV047,06-02-2024 07:35,31,harsh_braking,low,0.507,0,0.228,moderate brake detected. Combined score 0.228.,Motion: harsh_braking | Audio: normal
FLAG1046,TRIP167,DRV047,06-02-2024 07:45,651,harsh_accel,low,0.6,0,0.27,harsh accel detected. Combined score 0.27.,Motion: harsh_accel | Audio: normal
FLAG1047,TRIP167,DRV047,06-02-2024 07:49,899,harsh_accel,low,0.384,0,0.173,harsh accel detected. Combined score 0.173.,Motion: harsh_accel | Audio: normal
FLAG1048,TRIP167,DRV047,06-02-2024 07:52,1054,harsh_braking,low,0.434,0,0.195,harsh braking detected. Combined score 0.195.,Motion: harsh_braking | Audio: normal
FLAG1049,TRIP167,DRV047,06-02-2024 07:57,1364,harsh_accel,low,0.397,0,0.179,moderate brake detected. Combined score 0.179.,Motion: harsh_accel | Audio: normal
FLAG1050,TRIP167,DRV047,06-02-2024 08:01,1612,harsh_accel,low,0.618,0,0.278,harsh accel detected. Combined score 0.278.,Motion: harsh_accel | Audio: normal
FLAG1051,TRIP168,DRV047,06-02-2024 08:39,26,harsh_braking,low,0.687,0,0.309,pothole detected. Combined score 0.309.,Motion: harsh_braking | Audio: normal
FLAG1052,TRIP168,DRV047,06-02-2024 08:44,312,moderate_brake,low,0.278,0,0.125,moderate brake detected. Combined score 0.125.,Motion: moderate_brake | Audio: normal
FLAG1053,TRIP168,DRV047,06-02-2024 08:48,572,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG1054,TRIP168,DRV047,06-02-2024 08:52,780,harsh_braking,low,0.391,0,0.176,harsh braking detected. Combined score 0.176.,Motion: harsh_braking | Audio: normal
FLAG1055,TRIP168,DRV047,06-02-2024 08:55,962,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG1056,TRIP168,DRV047,06-02-2024 09:01,1352,swerve,low,0.271,0,0.122,swerve detected. Combined score 0.122.,Motion: swerve | Audio: normal
FLAG1057,TRIP169,DRV048,06-02-2024 06:09,76,harsh_accel,low,0.275,0,0.124,harsh accel detected. Combined score 0.124.,Motion: harsh_accel | Audio: normal
FLAG1058,TRIP169,DRV048,06-02-2024 06:18,608,harsh_braking,medium,0.875,0,0.394,harsh braking detected. Combined score 0.394.,Motion: harsh_braking | Audio: normal
FLAG1059,TRIP169,DRV048,06-02-2024 06:21,836,swerve,low,0.592,0,0.266,swerve detected. Combined score 0.266.,Motion: swerve | Audio: normal
FLAG1060,TRIP169,DRV048,06-02-2024 06:27,1197,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1061,TRIP169,DRV048,06-02-2024 06:30,1368,harsh_braking,low,0.523,0,0.235,harsh braking detected. Combined score 0.235.,Motion: harsh_braking | Audio: normal
FLAG1062,TRIP169,DRV048,06-02-2024 06:37,1748,harsh_accel,low,0.571,0,0.257,harsh accel detected. Combined score 0.257.,Motion: harsh_accel | Audio: normal
FLAG1063,TRIP169,DRV048,06-02-2024 06:40,1938,swerve,low,0.657,0,0.296,swerve detected. Combined score 0.296.,Motion: swerve | Audio: normal
FLAG1064,TRIP169,DRV048,06-02-2024 06:44,2204,swerve,low,0.774,0,0.348,swerve detected. Combined score 0.348.,Motion: swerve | Audio: normal
FLAG1065,TRIP169,DRV048,06-02-2024 06:49,2470,harsh_accel,low,0.371,0,0.167,harsh accel detected. Combined score 0.167.,Motion: harsh_accel | Audio: normal
FLAG1066,TRIP170,DRV048,06-02-2024 07:27,0,harsh_braking,low,0.722,0,0.325,swerve detected. Combined score 0.325.,Motion: harsh_braking | Audio: normal
FLAG1067,TRIP170,DRV048,06-02-2024 07:36,578,harsh_braking,low,0.596,0,0.268,harsh accel detected. Combined score 0.268.,Motion: harsh_braking | Audio: normal
FLAG1068,TRIP170,DRV048,06-02-2024 07:41,884,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1069,TRIP170,DRV048,06-02-2024 07:44,1020,swerve,low,0.676,0,0.304,harsh accel detected. Combined score 0.304.,Motion: swerve | Audio: normal
FLAG1070,TRIP170,DRV048,06-02-2024 07:49,1326,harsh_accel,low,0.683,0,0.307,harsh accel detected. Combined score 0.307.,Motion: harsh_accel | Audio: normal
FLAG1071,TRIP170,DRV048,06-02-2024 07:57,1836,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1072,TRIP170,DRV048,06-02-2024 08:03,2176,moderate_brake,low,0.209,0,0.094,moderate brake detected. Combined score 0.094.,Motion: moderate_brake | Audio: normal
FLAG1073,TRIP171,DRV049,06-02-2024 06:29,129,pothole,low,0.1,0,0.045,pothole detected. Combined score 0.045.,Motion: pothole | Audio: normal
FLAG1074,TRIP171,DRV049,06-02-2024 06:35,516,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1075,TRIP171,DRV049,06-02-2024 06:44,1032,harsh_accel,low,0.674,0,0.303,harsh accel detected. Combined score 0.303.,Motion: harsh_accel | Audio: normal
FLAG1076,TRIP171,DRV049,06-02-2024 06:47,1247,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1077,TRIP171,DRV049,06-02-2024 06:57,1849,harsh_accel,low,0.529,0,0.238,moderate brake detected. Combined score 0.238.,Motion: harsh_accel | Audio: normal
FLAG1078,TRIP171,DRV049,06-02-2024 07:02,2107,harsh_accel,low,0.679,0,0.306,harsh accel detected. Combined score 0.306.,Motion: harsh_accel | Audio: normal
FLAG1079,TRIP172,DRV049,06-02-2024 07:42,0,swerve,low,0.516,0,0.232,swerve detected. Combined score 0.232.,Motion: swerve | Audio: normal
FLAG1080,TRIP172,DRV049,06-02-2024 07:46,247,swerve,low,0.584,0,0.263,swerve detected. Combined score 0.263.,Motion: swerve | Audio: normal
FLAG1081,TRIP172,DRV049,06-02-2024 07:55,817,harsh_accel,low,0.275,0,0.124,harsh accel detected. Combined score 0.124.,Motion: harsh_accel | Audio: normal
FLAG1082,TRIP172,DRV049,06-02-2024 07:59,1064,swerve,low,0.6,0,0.27,swerve detected. Combined score 0.27.,Motion: swerve | Audio: normal
FLAG1083,TRIP173,DRV050,06-02-2024 06:29,351,harsh_braking,low,0.689,0,0.31,harsh braking detected. Combined score 0.31.,Motion: harsh_braking | Audio: normal
FLAG1084,TRIP173,DRV050,06-02-2024 06:37,783,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1085,TRIP173,DRV050,06-02-2024 06:45,1269,harsh_braking,medium,0.95,0,0.427,harsh braking detected. Combined score 0.427.,Motion: harsh_braking | Audio: normal
FLAG1086,TRIP173,DRV050,06-02-2024 06:47,1404,harsh_braking,medium,0.849,0,0.382,harsh braking detected. Combined score 0.382.,Motion: harsh_braking | Audio: normal
FLAG1087,TRIP173,DRV050,06-02-2024 06:53,1782,harsh_accel,low,0.476,0,0.214,harsh accel detected. Combined score 0.214.,Motion: harsh_accel | Audio: normal
FLAG1088,TRIP173,DRV050,06-02-2024 06:55,1917,harsh_braking,low,0.773,0,0.348,harsh braking detected. Combined score 0.348.,Motion: harsh_braking | Audio: normal
FLAG1089,TRIP173,DRV050,06-02-2024 07:01,2241,harsh_accel,low,0.372,0,0.167,harsh braking detected. Combined score 0.167.,Motion: harsh_accel | Audio: normal
FLAG1090,TRIP173,DRV050,06-02-2024 07:08,2673,swerve,low,0.494,0,0.222,swerve detected. Combined score 0.222.,Motion: swerve | Audio: normal
FLAG1091,TRIP173,DRV050,06-02-2024 07:15,3105,harsh_braking,low,0.602,0,0.271,harsh braking detected. Combined score 0.271.,Motion: harsh_braking | Audio: normal
FLAG1092,TRIP173,DRV050,06-02-2024 07:18,3294,moderate_brake,low,0.27,0,0.122,moderate brake detected. Combined score 0.122.,Motion: moderate_brake | Audio: normal
FLAG1093,TRIP174,DRV050,06-02-2024 07:44,0,swerve,low,0.667,0,0.3,swerve detected. Combined score 0.3.,Motion: swerve | Audio: normal
FLAG1094,TRIP174,DRV050,06-02-2024 07:47,196,harsh_accel,low,0.474,0,0.213,moderate brake detected. Combined score 0.213.,Motion: harsh_accel | Audio: normal
FLAG1095,TRIP174,DRV050,06-02-2024 07:51,448,harsh_braking,low,0.614,0,0.276,harsh braking detected. Combined score 0.276.,Motion: harsh_braking | Audio: normal
FLAG1096,TRIP174,DRV050,06-02-2024 07:54,616,moderate_brake,low,0.285,0,0.128,moderate brake detected. Combined score 0.128.,Motion: moderate_brake | Audio: normal
FLAG1097,TRIP174,DRV050,06-02-2024 07:57,784,harsh_accel,low,0.693,0,0.312,harsh accel detected. Combined score 0.312.,Motion: harsh_accel | Audio: normal
FLAG1098,TRIP174,DRV050,06-02-2024 08:03,1176,harsh_braking,low,0.721,0,0.324,harsh braking detected. Combined score 0.324.,Motion: harsh_braking | Audio: normal
FLAG1099,TRIP174,DRV050,06-02-2024 08:06,1344,swerve,low,0.701,0,0.315,swerve detected. Combined score 0.315.,Motion: swerve | Audio: normal
FLAG1100,TRIP174,DRV050,06-02-2024 08:11,1652,swerve,low,0.711,0,0.32,swerve detected. Combined score 0.32.,Motion: swerve | Audio: normal
FLAG1101,TRIP174,DRV050,06-02-2024 08:19,2156,harsh_braking,low,0.775,0,0.349,harsh braking detected. Combined score 0.349.,Motion: harsh_braking | Audio: normal
FLAG1102,TRIP175,DRV050,06-02-2024 08:59,21,harsh_accel,low,0.606,0,0.273,swerve detected. Combined score 0.273.,Motion: harsh_accel | Audio: normal
FLAG1103,TRIP175,DRV050,06-02-2024 09:03,273,swerve,low,0.485,0,0.218,swerve detected. Combined score 0.218.,Motion: swerve | Audio: normal
FLAG1104,TRIP175,DRV050,06-02-2024 09:05,399,moderate_brake,low,0.1,0,0.045,moderate brake detected. Combined score 0.045.,Motion: moderate_brake | Audio: normal
FLAG1105,TRIP175,DRV050,06-02-2024 09:09,651,harsh_accel,low,0.632,0,0.284,harsh accel detected. Combined score 0.284.,Motion: harsh_accel | Audio: normal
FLAG1106,TRIP175,DRV050,06-02-2024 09:11,777,swerve,low,0.352,0,0.158,swerve detected. Combined score 0.158.,Motion: swerve | Audio: normal
FLAG1107,TRIP175,DRV050,06-02-2024 09:14,924,harsh_accel,low,0.476,0,0.214,harsh accel detected. Combined score 0.214.,Motion: harsh_accel | Audio: normal
FLAG1108,TRIP175,DRV050,06-02-2024 09:16,1050,harsh_accel,low,0.332,0,0.149,moderate brake detected. Combined score 0.149.,Motion: harsh_accel | Audio: normal
FLAG1109,TRIP175,DRV050,06-02-2024 09:22,1428,swerve,low,0.235,0,0.106,swerve detected. Combined score 0.106.,Motion: swerve | Audio: normal
FLAG1110,TRIP175,DRV050,06-02-2024 09:26,1638,harsh_accel,low,0.698,0,0.314,harsh braking detected. Combined score 0.314.,Motion: harsh_accel | Audio: normal
FLAG1111,TRIP175,DRV050,06-02-2024 09:35,2205,harsh_accel,low,0.399,0,0.18,moderate brake detected. Combined score 0.18.,Motion: harsh_accel | Audio: normal
FLAG1112,TRIP175,DRV050,06-02-2024 09:41,2520,harsh_braking,low,0.77,0,0.347,harsh braking detected. Combined score 0.347.,Motion: harsh_braking | Audio: normal
FLAG1113,TRIP175,DRV050,06-02-2024 09:45,2814,harsh_braking,low,0.571,0,0.257,moderate brake detected. Combined score 0.257.,Motion: harsh_braking | Audio: normal
